COUNTTIME,6005,6006,6007,6008,6009,6010,6011,6012,6013,6014,6015,6016,6017,6019,6020,6021,6022,6023,6024,6025,6026
2018/6/1 8:00,27.39999999,28.6,28.30833333,26.31666666,28.20833333,25.3,27.6,27.15833333,28.19999999,27.98333333,26.39166666,28.6,28.275,28.94166666,28.925,27.43333333,29.11666666,29.54999999,29.52499999,26.375,25.86666666
2018/6/1 9:00,27.39999999,28.6,28.39166666,26.50833333,28.20833333,25.33333333,27.59166666,27.16666666,28.23333333,28.04166666,26.49166666,28.64166666,28.325,29,29.18333333,27.49166666,29.28333333,29.675,29.71666666,26.775,25.95833333
2018/6/1 10:00,27.49166666,28.48333333,28.46666666,26.5,28.375,26.40833333,27.45833333,26.675,28.125,28.13333333,26.54166666,28.64166666,28.18333333,28.93333333,29.16666666,27.95833333,29.29166666,29.51666666,29.61666666,26.96666666,25.89999999
2018/6/1 11:00,27.48333333,27.9,27.675,26.12499999,27.63333333,25.3,26.45,26.61666666,27.49166666,27.49166666,25.73333333,27.96666666,26.72499999,27.54166666,28.33333333,28.02499999,27.46666666,28.15,28.3,26.01666666,25.84166666
2018/6/1 12:00,27.14999999,25.125,26.06666666,25.35,25.97499999,24.63333333,25.59166666,26.525,26,25.81666666,25.30833333,26.55833333,22.225,25.5,26.20833333,27.475,24.50833333,24.89166666,25.29999999,24.71666666,24.9
2018/6/1 13:00,27,26.85,26.43333333,25.03333333,26.5,24.45,25.39166666,26.175,26.47499999,25.94166666,25.03333333,26.30833333,25.16666666,25.84999999,26.54166666,27.275,25.75833333,26.31666666,26.86666666,24.43333333,24.95
2018/6/1 14:00,27,27.04166666,26.60833333,24.90833333,26.68333333,24.46666666,25.41666666,25.44166666,26.56666666,25.94166666,25.00833333,25.86666666,25.53333333,26.10833333,26.68333333,27.40833333,25.97499999,26.49166666,27.30833333,24.34999999,24.56666666
2018/6/1 15:00,27.14166666,26.33333333,26.55833333,24.95,26.40833333,24.64166666,25.725,24.54999999,26.79166666,26.22499999,25.53333333,25.66666666,25.575,26.28333333,27.19166666,26.71666666,25.93333333,25.84166666,26.66666666,24.29166666,24.48333333
2018/6/1 16:00,27.17499999,26.58333333,26.45,24.80833333,26.63333333,24.66666666,25.58333333,24.88333333,26.95,26,25.7,25.325,25.325,26.3,27.125,26.475,25.70833333,26.3,27.7,24.15,24.375
2018/6/1 17:00,27.16666666,27.17499999,26.93333333,24.90833333,26.63333333,24.53333333,25.46666666,24.68333333,26.94166666,25.925,25.71666666,25.30833333,25.225,26.59999999,27.04166666,26.39166666,25.73333333,26.17499999,27.925,24.15833333,24.36666666
2018/6/1 18:00,27.19999999,27.05833333,26.78333333,25.025,26.54166666,24.49166666,25.40833333,24.58333333,26.86666666,25.85833333,25.65833333,25.26666666,25.14166666,26.55833333,26.89166666,26.44166666,25.575,26.20833333,26.94166666,24.15833333,24.35
